rxn,flux
PIt_h,-0.83695435
PIt_m,95.34126357
PIt_x,0
SO4t_e,-11.52984349
SO4t_h,0.223258237
SO4t_m,0
SO3t_m,0
SO3t_h,0
NADK_m,8.71E-14
Ht_x,0
ATPt_h,0
ATPt_m,95.26165538
ATPM_c,0
EX_thm_e,0
ALATA_L_m,0
MSBENZMT_h,1.15E-16
DHNANT_h,0
AMPQT_h,0
QULNt_c,0
NADt_h,-1.21E-13
NADt_m,9.53E-14
NADPt_x,0
NADt_x,0
ATPt_x,0
ACCOAt_x,7.74E-15
COAt_m,0
COAt_h,-7.00E-16
DPCOAt_m,0
CATCAC_c,0
FADt_x,0
FADt_h,0
FMNt_h,0
THMt_h,0
THMPPt_h,0
THMPPt_m,0
BIOTINt_c,0
BIOTINt_h,0
AMETt_h,0.077781124
AMETt_m,0
THFt_m,0
MTHFt_m,1.02E-15
ACS_h,0
SUCCt_x,7.93E-15
PPA_x,0
ETFQO_m,2.492720742
BACCL_h,0
UTPt_h,0.151079493
UDPt_h,0.145880565
GTPt_h,0
DMPPt_h,1.15E-16
GLXt_h,0
GLXt_x,0
AHCYSt_m,0
MG2t_h,0.077781124
PHEMEt_h,0
PTRCt_m,0
ACACt_m,0
AIRt_h,0
HEMEOt_m,0
H2St_h,0.167222779
H2St_m,0
5MTAt_h,0
ADEt_m,0
AGMt_m,0
BILIVERDt_h,0
CTPt_m,0
HTHBPt_m,0
METt_h,0
MYOIt_h,0
MYOIt_m,0.003752835
EX_h2_e,0
SUCFUMt_m,0.083361025
BTNCCPP_c,0
ACCPF_c,0
BTND1_c,0
BTNCCPP_h,0
ACCPF_h,0
BTND1_h,0
BTNCCPP_m,0
ACCPF_m,0
BTND1_m,0
DM_phyt_c,0
DM_thmppp_c,0
DM_tre_c,0
PTPAT_m,0
FTR_h,0.208792454
NTRC_h,0
APSt_h,0
BPNT_h,0.208792454
CTPt_h,0.710499138
ADPHt_h,1.55600637
GLUTL_h,0.622248995
MG2t_e,0.077781124
ASPSAt_c,0.133404441
ASPSAt_m,0.133404441
ACHMSt_c,0.133404441
ACt_c,0
THBPt_m,0
EX_fol_e,0
FOLt_c,0
METHFt_m,0
PPA2_c,0
UPPG3t_h,0.077781124
TAG_HDE_HDE_OLEt_h,0.002432045
TAG_HDE_HDE_PALMt_h,0.143160252
TAG_HDE_PALM_OLEt_h,0.003752835
TAGAH_DHA_EPA_HDTTE_c,0
TAGAH_EPA_EPA_HDTE_c,0
TAGAH_EPA_EPA_HDTTE_c,0
TAGAH_HDE_DHA_HDTTE_c,0
TAGAH_HDE_EPA_HDTTE_c,0
TAGAH_HDE_HDE_OLE_c,0.002432045
TAGAH_HDE_HDE_PALM_c,0
TAGAH_HDE_PALM_OLE_c,0.003752835
CO2t_x,0
P5CR_m,0
ORNt_m,0.387664941
AHCYSt_c,0.077781124
HPTALt_m,0
ALDD3C7_c,0
ALDD3C16_c,0
ALDD3C161_c,0
FACOAL_70_c,0
FACOAL_161_2E_c,0
CATC162E_c,0
CATC70_c,0
CARN70t_m,0
CARN1612Et_m,0
CAT270_m,0
CAT21612E_m,0
FAOXC70_m,0
ACGAM6PS_c,0
ACGAMPM_c,0
UAGDP_c,0
NADHt_c,0
NADPt1_c,-4.75E-16
NADPt2_c,0
FORt_c,0
RIBFLVt_c,0
FADt_c,0
FADt_m,-4.27E-13
CARNt_c,0
CARNt_x,0
LPAMt_c,0
LPAMt_h,0
AMOB_use_m,0
DAD5t_c,0
DAD5t_h,0
5DOAN_c,0
DM_5drib_c,0
DM_2mop_m,0
CYANt_m,0
THMPPPt_h,0
MI3PDt_m,0.003752835
MI3PDt_h,0
DM_fald_m,0
COt_c,0
COt_e,0
EX_co_e,0
FADH2t_c,0
GLUCYS_h,0
ORNt_h,-0.981888727
PDX5Pt_h,0
PPHNt_h,0
R1Pt_h,0
5HPUDICDC_c,0
ACALDt_m,0
sink_Asn-X-Ser_Thr_c,0
CAMPPDE_c,0
CPPPG3t_h,0.077781124
CMT2_c,0
DM_mhpglu_c,0
PHSERt_h,0.887464369
PPGPPDP_c,0
CYANt_c,0
EX_cyan_e,0
CYNTt_c,0
CYNTt_m,0
EX_cynt_e,0
TCYNTt_c,0
TCYNTt_m,0
EX_tcynt_e,0
LACDt_c,0
LACDt_m,0
EX_lac_d_e,0
ETOHt_c,0
EX_etoh_e,0
ATP2t_m,95.26165538
FRNDPR_m,0
DHDDS_c,0
DEDOLP1_c,0
DEDOLP2_c,0
DEDOLR_c,0
FRNDPR_c,0
CLt_h,0
CLt_e,0
CLt_m,0
PINAt_e,11.30658525
PINAt_h,0
NAHt_e,0
NAHt_h,-9.418843845
NASO4t_e,-11.30658525
PYROHt_c,0
PYRONAt_c,0
ATPS1_c,0
XYLE_c,0.061899293
PAPSt_h,0.014465783
GDPMANST_c,0.014465783
BPNT_c,0.014465783
G3PAT180_h,0
AGPATACP_STC_HDE_h,0
PAPA_STC_HDE_h,0
MGDGS_STC_HDE_h,0
MGDGH_STC_HDE_h,0
MGDGD12DS_STC_HDDE_sn2_h,0
MGDGD6DS_STC_HDTE_sn2_h,0
MGDGH_STC_HDTE_h,0
AGPATACP_HDE_OLE_h,0
PAPA_HDE_OLE_h,0
MGDGS_HDE_OLE_h,0
MGDGH_HDE_OLE_h,0
MGDGD12DS_HDDE_HDTE_sn1_h,0
MGDGH_HDDE_HDTE_h,0
PAPA_PALM_PALM_h,0
SQDGS_PALM_PALM_h,0
UDPSQt_h,0.005198927
AGPATCOA_HDE_TTC_c,0.005198927
PAPA_HDE_TTC_c,0.005198927
SQDGS_HDE_TTC_c,0.005198927
SQDGD12DS_HDDE_PALM_sn1_h,0
ASQ_EPA_PALM_2OEPA_h,0.002082017
LPCAT_EPA_HDDE_c,9.85E-04
ACPT_EPA_HDE_c,0
ACPT_EPA_EPA_c,0
AACPDAGAT_HDE_PALM_PALM_h,0
ACOADAGAT_HDE_PALM_PALM_c,0
ACOADAGAT_HDE_PALM_EPA_c,0
PLDAGAT_HDE_PALM_PALM_PC_3_c,0
PLDAGAT_HDE_PALM_PALM_PC_6_c,0
PLDAGAT_HDE_PALM_EPA_PC_3_c,0
PLDAGAT_HDE_PALM_EPA_PC_6_c,0
PLDAGAT_HDE_PALM_EPA_PE_14_c,0
TAG_HDE_PALM_PALMt_h,0
TAGAH_HDE_PALM_PALM_c,0
TAGAH_HDE_PALM_EPA_c,0
TAGAH_HDE_EPA_HDTE_c,0
DM_biomass_c,0
biomass_pigm_h,0.100587411
bof_c,0
CEF_h,2.964837205
NDHPQR_h,0
PTOX_h,0
DM_no3_c,0
MTOBR_c,0
MTHBMT_c,0
DMPSS_c,0
biomass_DNA_c,0.002610365
biomass_RNA_c,0.050692993
DM_dmsp_c,0
DM_indole_c,0
HISD_c,0
DM_for_c,-1.11E-13
biomass_pro_c,0.889974526
AGAS_m,0
MEHLER_h,0
ATPM_h,0
ATPM_m,0
B13GS_c,0.334892732
AOX_m,9.640821899
ASCBt_u,0.002530916
DHASCBt_u,0.002530916
SOX_m,0
SOD_m,0
FNOR2_h,0
G3PAT182_9_12_c,0.00276193
AGPATCOA_LNA_LNA_c,0.00276193
CHOPT_LNA_LNA_c,0.00276193
FA140ACPH_h,0
PI4P5K_HDE_PALM_c,0
PIP5P_HDE_PALM_c,0
PIPLC_HDE_PALM_c,0
UREAt_e,0
EX_urea_e,0
biomass_struct_carb_c,0.115070113
biomass_plastid_lipids_h,0.112184096
biomass_mem_lipids_c,0.030252132
biomass_c_storage_c,0.255741166
DM_carbon_storage_c,0
bof_c_accumulation_c,1.557112802
bof_cell_division_c,0
DM_biomass_c_acc_c,1.557112802
DM_biomass_cell_div_c,0
GLS4_c,0
bof_dark_c,0
DM_biomass_dark_c,0
GAM,46.71805587
IDH_m,8.500916503
ARGt_m,0
ORNC_m,0
ASPGLU2_m,0
SPT_m,0
HYPRRx_m,0
GLYCK2_m,0
NADPHt_x,0
G5K_m,0
G5DH_m,-6.66E-14
NAHt_m,0
COAt_x,0
AKGICITt_m,0
OAAICITt_m,7.93E-15
MALICITt_m,0
NGAM,4.089898567
DM_photon_c,275.9839235
DM_13glucan_c,0
DM_tag1619Z1619Z160_c,0
DM_pigm,0
