rxn,flux
PAPA_HDE_HDE_c,5.92368503177329e-16
PAPA_HDE_STC_c,0.0
PAPA_HDE_OLE_c,0.0
PAPA_HDE_EPA_c,0.0
PAPA_HDE_DHA_c,0.0
PAPA_OLE_PALM_c,-1.1102230246251634e-16
PAPA_OLE_HDE_c,0.0
PAPA_OLE_STC_c,0.0
PAPA_OLE_OLE_c,0.0
PAPA_OLE_EPA_c,0.0
PAPA_OLE_DHA_c,0.0
PAPA_EPA_PALM_c,0.0
PAPA_EPA_HDE_c,0.0
PAPA_EPA_STC_c,0.0
PAPA_EPA_OLE_c,0.0
PAPA_EPA_EPA_c,0.0
PAPA_EPA_DHA_c,0.0
PAPA_DHA_PALM_c,0.0
PAPA_DHA_HDE_c,0.0
PAPA_DHA_STC_c,0.0
PAPA_DHA_OLE_c,0.0
PAPA_DHA_EPA_c,0.0
PAPA_DHA_DHA_c,0.0
CHOPT_HDE_PALM_c,0.0
CHOPT_HDE_HDE_c,0.0
CHOPT_HDE_STC_c,0.0
CHOPT_HDE_OLE_c,1.1102230246251634e-16
CHOPT_HDE_EPA_c,0.0
CHOPT_HDE_DHA_c,0.0
CHOPT_EPA_PALM_c,0.0
CHOPT_EPA_HDE_c,0.0
CHOPT_EPA_STC_c,-1.1102230246251634e-16
CHOPT_EPA_OLE_c,0.0
CHOPT_EPA_EPA_c,0.0
CHOPT_EPA_DHA_c,0.0
PCD12DS_HDE_LNA_sn2_c,0.0
PCD12DS_EPA_LNA_sn2_c,0.0
PCD6DS_HDE_GLNA_sn2_c,0.0
PCD6DS_EPA_GLNA_sn2_c,-1.3712228233966846e-16
PCW3DS_HDE_ALNA_sn2_c,0.0
PCW3DS_EPA_ALNA_sn2_c,0.0
PCD6DS_HDE_STA_sn2_c,0.0
PCD6DS_EPA_STA_sn2_c,1.3712228233966846e-16
PCW3DS_HDE_STA_sn2_c,0.0
PCW3DS_EPA_STA_sn2_c,-1.3712228233966846e-16
FAC160t_c,0.0
FAC1819Zt_c,0.0
FAC1619Zt_c,1.184737006354658e-15
FAC180t_c,0.0
FAC140t_c,5.92368503177329e-16
FAC2055Z8Z11Z14Z17Zt_c,0.0
FAC1636Z9Z12Zt_c,0.0
FAC1646Z9Z12Z15Zt_c,0.0
FACOAL_184_6Z9Z12Z15Z_c,0.0
FACOAL_200_c,0.0
FACOAL_220_c,0.0
FACOAL_240_c,6.856114116983423e-17
PLA2PC_HDE_STA_c,0.0
PLA2PC_EPA_STA_c,0.0
PLA2PC_HDE_GLNA_c,0.0
PLA2PC_EPA_GLNA_c,0.0
3OAS200_c,-1.2506033777228956e-15
3OAR200_c,-1.2506033777228956e-15
3HAD200_c,-1.2506033777228956e-15
EAR200_c,-1.2506033777228956e-15
3OAS220_c,-1.2506033777228956e-15
3OAR220_c,-1.2506033777228956e-15
3HAD220_c,-1.2506033777228956e-15
EAR220_c,-6.856114116983423e-17
3OAS240_c,-6.856114116983423e-17
3OAR240_c,-6.856114116983423e-17
3HAD240_c,-6.856114116983423e-17
EAR240_c,-6.856114116983423e-17
ELO6ETA_c,0.0
ELO6DGLA_c,0.0
LPCAT_HDE_ETA_sn2_c,0.0
LPCAT_HDE_DGLA_sn2_c,0.0
LPCAT_EPA_ETA_sn2_c,0.0
LPCAT_EPA_DGLA_sn2_c,0.0
PCW3DS_HDE_ETA_sn2_c,0.0
PCW3DS_EPA_ETA_sn2_c,0.0
PCD5DS_HDE_ARA_sn2_c,0.0
PCD5DS_EPA_ARA_sn2_c,0.0
PCD5DS_HDE_EPA_sn2_c,0.0
PCD5DS_EPA_EPA_sn2_c,0.0
PCW3DS_HDE_EPA_sn2_c,1.1102230246251634e-16
PCW3DS_EPA_EPA_sn2_c,-1.1102230246251634e-16
PLA2PC_HDE_EPA_c,0.0
PLA2PC_EPA_EPA_c,0.0
ELO5DPA_c,0.0
LPCAT_HDE_DPA_sn2_c,0.0
LPCAT_EPA_DPA_sn2_c,0.0
PCD4DS_HDE_DHA_sn2_c,0.0
PCD4DS_EPA_DHA_sn2_c,0.0
PLDPC_HDE_PALM_c,0.0
PLDPC_HDE_HDE_c,0.0
PLDPC_HDE_STC_c,5.92368503177329e-16
PLDPC_HDE_OLE_c,0.0
